car_id,fuelType,rating,renterTripsTaken,reviewCount,owner.id,vehicle.make,vehicle.model,vehicle.type,vehicle.year
379,GASOLINE,5.0,11,11,10701860,Hyundai,Sonata,car,2015
380,GASOLINE,5.0,4,3,656440,Toyota,Sienna,minivan,2012
381,GASOLINE,5.0,27,25,1854243,MINI,Hardtop 2 Door,car,2017
382,GASOLINE,5.0,3,3,4303241,Hyundai,Elantra,car,2017
383,GASOLINE,5.0,7,4,4022601,Infiniti,Q50,car,2019
384,GASOLINE,5.0,3,2,2064076,Lexus,RX 350,suv,2014
385,GASOLINE,5.0,10,7,4303241,Nissan,Sentra,car,2015
386,GASOLINE,4.84,35,32,5128958,Honda,HR-V,suv,2019
387,GASOLINE,5.0,39,36,8693408,Honda,Civic,car,2016
388,GASOLINE,5.0,2,2,4303241,Kia,Rio,car,2019
389,GASOLINE,5.0,7,7,10701860,Nissan,Sentra,car,2018
390,GASOLINE,5.0,2,1,2885282,Nissan,Frontier,truck,2015
391,GASOLINE,4.71,44,38,2064076,Ford,F-150,truck,2014
392,GASOLINE,5.0,19,15,1607310,Volvo,S40,car,2011
393,HYBRID,4.91,12,12,1821967,Kia,Optima Hybrid,car,2018
394,GASOLINE,4.97,80,73,2064076,Lexus,ES 330,car,2006
395,GASOLINE,4.94,66,52,656440,Toyota,Corolla,car,2018
396,GASOLINE,5.0,38,37,2885282,Toyota,Camry,car,2009
397,HYBRID,5.0,1,1,2064076,Toyota,Prius,car,2015
398,GASOLINE,4.9,34,29,8693408,Toyota,Corolla,car,2017
399,HYBRID,4.96,113,94,2064076,Toyota,Prius c,car,2012
400,GASOLINE,4.86,22,21,2885282,Volkswagen,Jetta,car,2013
401,HYBRID,5.0,48,48,10253567,Toyota,Prius c,car,2015
402,GASOLINE,4.97,42,39,10253567,Honda,Civic,car,2014
403,GASOLINE,4.64,16,14,2064076,Toyota,Camry,car,2011
404,GASOLINE,,1,0,2064076,Toyota,RAV4,suv,2011
405,GASOLINE,4.79,18,14,2064076,Toyota,RAV4,suv,2012
406,GASOLINE,5.0,11,10,10253567,Honda,Fit,car,2011
407,GASOLINE,4.89,59,47,2064076,Toyota,Corolla,car,2007
408,GASOLINE,4.78,40,36,10253567,Honda,Fit,car,2008
409,GASOLINE,4.92,201,146,656440,Toyota,Corolla,car,2006
410,GASOLINE,5.0,5,5,14968053,Ford,Mustang,car,2019
411,ELECTRIC,,1,0,14788580,Tesla,Model S,car,2014
412,HYBRID,5.0,2,2,187736,Kia,Niro,suv,2017
413,GASOLINE,5.0,9,8,1885413,Dodge,Grand Caravan,minivan,2017
414,GASOLINE,4.96,32,23,10027724,Jeep,Cherokee,suv,2017
415,GASOLINE,5.0,2,2,14968053,Jeep,Wrangler,suv,2018
416,GASOLINE,,0,0,6442535,Ford,Transit Wagon,van,2018
417,GASOLINE,5.0,6,4,6607832,Polaris,Slingshot,car,2020
418,GASOLINE,5.0,2,2,10681742,Ford,mustang,car,1968
419,GASOLINE,5.0,1,1,13158307,Chevrolet,Colorado,truck,2015
420,GASOLINE,5.0,1,1,10681742,Ford,Shelby AC Cobra,car,1965
421,,,0,0,3422524,Rolls Royce,Silver Shadow,car,1976
422,GASOLINE,5.0,47,42,9132914,Lexus,RX 350,suv,2010
423,GASOLINE,4.9,25,21,1424132,Chevrolet,Corvette Stingray,car,2014
424,ELECTRIC,5.0,21,20,8566114,Tesla,Model 3,car,2018
425,GASOLINE,,0,0,548476,Audi,A5,car,2018
426,GASOLINE,4.92,101,92,4722061,Mercedes-Benz,E-Class,car,2011
427,GASOLINE,5.0,4,4,8566114,Toyota,Tundra,truck,2015
428,HYBRID,4.95,87,82,4722061,Toyota,Prius v,car,2015
429,GASOLINE,4.92,64,59,9995451,Jaguar,XE,car,2018
430,HYBRID,4.98,45,42,8566114,Toyota,Prius,car,2010
431,GASOLINE,5.0,9,8,1581963,Lamborghini,Gallardo,car,2007
432,HYBRID,4.97,71,65,8566114,Toyota,Prius,car,2010
433,GASOLINE,5.0,19,16,1424132,Jeep,Wrangler Unlimited,suv,2019
434,GASOLINE,5.0,9,8,897554,Hyundai,Sonata,car,2017
435,GASOLINE,5.0,7,6,9995451,Land Rover,Range Rover,suv,2019
436,GASOLINE,4.5,4,4,897554,Volkswagen,CC,car,2013
437,GASOLINE,5.0,4,1,4126893,Nissan,Frontier,truck,2017
438,GASOLINE,5.0,1,1,14353368,Lexus,RX 350,suv,2017
439,GASOLINE,4.83,6,6,9980356,Mercedes-Benz,C-Class,car,2014
440,HYBRID,5.0,5,4,1424132,Toyota,Prius,car,2015
441,GASOLINE,5.0,4,4,10452226,Mitsubishi,Outlander,suv,2020
442,GASOLINE,5.0,11,11,8712055,Toyota,Sienna,minivan,2017
443,GASOLINE,5.0,66,59,10452226,Ford,Fiesta,car,2018
444,GASOLINE,5.0,3,2,1581963,Toyota,Sienna,minivan,2011
445,GASOLINE,5.0,23,16,1424132,Honda,Accord,car,2011
446,GASOLINE,4.91,40,34,2026318,Honda,Civic,car,2009
447,GASOLINE,4.95,27,22,2026318,Toyota,Corolla,car,2009
448,GASOLINE,5.0,29,25,2026318,Hyundai,Accent,car,2019
449,GASOLINE,4.95,21,19,2026318,Hyundai,Accent,car,2019
450,GASOLINE,4.69,17,13,9364230,Mazda,CX-9,suv,2013
451,GASOLINE,4.84,31,25,2026318,Toyota,Yaris,car,2009
452,HYBRID,,1,0,3965077,Toyota,Prius,car,2015
453,GASOLINE,4.65,22,20,7001002,Ford,Fusion,car,2018
454,GASOLINE,4.58,25,19,7001002,Honda,Odyssey,minivan,2007
455,GASOLINE,4.86,32,28,7001002,Toyota,Sienna,minivan,2009
456,GASOLINE,5.0,17,13,6603880,Hyundai,Santa Fe,suv,2014
457,GASOLINE,4.7,61,54,1716468,Volkswagen,Jetta,car,2008
458,GASOLINE,5.0,3,3,6379067,Ford,Focus,car,2014
459,HYBRID,4.65,29,20,7040600,Toyota,Prius,car,2010
460,GASOLINE,5.0,1,1,10872554,BMW,5 Series,car,2012
461,GASOLINE,5.0,16,15,6134418,BMW,3 Series,car,2016
462,GASOLINE,4.92,52,49,6134418,Chevrolet,Cruze,car,2019
463,HYBRID,5.0,5,3,4282994,Ford,C-Max Hybrid,car,2017
464,GASOLINE,5.0,5,5,5631310,Honda,Civic,car,2015
465,GASOLINE,5.0,18,16,6134418,Chevrolet,Equinox,suv,2018
466,GASOLINE,,0,0,4996747,Honda,Odyssey,minivan,2019
467,HYBRID,,0,0,4996747,BMW,I8,car,2019
468,GASOLINE,4.75,6,4,14585,Lexus,RX 350,suv,2008
469,GASOLINE,5.0,4,4,4996747,Toyota,Corolla,car,2020
470,GASOLINE,5.0,7,6,14512735,Volvo,XC60,suv,2010
471,GASOLINE,4.92,163,138,7326774,Chevrolet,Cruze,car,2017
472,GASOLINE,4.73,79,62,7326774,Chrysler,200,car,2013
473,GASOLINE,4.63,129,112,7326774,Chevrolet,Sonic,car,2013
474,GASOLINE,4.75,102,81,7326774,Nissan,Versa,car,2012
475,GASOLINE,4.95,230,199,311958,Toyota,Camry,car,2017
476,GASOLINE,4.69,94,74,7326774,Pontiac,Solstice,car,2007
477,GASOLINE,4.92,29,25,311958,BMW,3 Series,car,2015
478,GASOLINE,5.0,16,14,6642682,Hyundai,Tucson,suv,2016
479,GASOLINE,,0,0,14932786,Buick,Regal Sportback,car,2018
480,GASOLINE,5.0,7,6,6642682,Ram,1500,truck,2017
481,GASOLINE,,0,0,14523830,Land Rover,Range Rover,suv,2015
482,GASOLINE,4.88,22,17,9753934,Chevrolet,Camaro,car,2019
483,ELECTRIC,5.0,17,15,624902,Tesla,Model S,car,2017
484,GASOLINE,5.0,15,14,622296,Ford,Mustang,car,2018
485,ELECTRIC,4.97,76,67,1332517,Tesla,Model 3,car,2019
486,GASOLINE,5.0,7,5,9753934,Ford,Mustang,car,2018
487,GASOLINE,4.97,77,70,4011743,BMW,M3,car,2011
488,GASOLINE,5.0,3,3,15303357,Mazda,Mazda3,car,2019
489,ELECTRIC,4.88,20,17,7067155,Tesla,Model 3,car,2018
490,GASOLINE,4.92,60,53,9753934,Ford,Mustang,car,2018
491,GASOLINE,5.0,1,1,1641245,Lexus,GX 460,suv,2018
492,GASOLINE,4.94,40,35,1641245,BMW,X5,suv,2015
493,GASOLINE,5.0,9,9,15353030,Ford,Mustang,car,2019
494,GASOLINE,,0,0,5672289,BMW,2 Series,car,2016
495,ELECTRIC,4.96,85,70,2067771,Tesla,Model S,car,2017
496,GASOLINE,5.0,12,12,10462634,Nissan,Quest,minivan,2016
497,ELECTRIC,5.0,1,1,11286951,Tesla,Model 3,car,2018
498,GASOLINE,4.96,53,48,9753934,Chevrolet,Camaro,car,2014
499,ELECTRIC,5.0,16,15,624902,Tesla,Model Y,suv,2020
500,GASOLINE,5.0,18,14,8572280,Ford,Explorer,suv,2013
501,GASOLINE,5.0,1,1,6928332,Toyota,Highlander,suv,2011
502,GASOLINE,4.99,170,135,509511,Kia,Forte,car,2015
503,GASOLINE,5.0,4,3,4825416,Toyota,4Runner,suv,2010
504,GASOLINE,5.0,19,15,12173865,Chevrolet,Express,van,2015
505,GASOLINE,4.88,50,48,9753934,Volkswagen,Tiguan,suv,2016
506,GASOLINE,,0,0,15680642,Jeep,Compass,suv,2020
507,GASOLINE,4.97,246,173,495552,Chevrolet,Cruze,car,2014
508,GASOLINE,5.0,25,21,4112200,Jaguar,F-TYPE,car,2018
509,GASOLINE,5.0,5,4,2890671,BMW,3 Series,car,2016
510,DIESEL,,0,0,1037769,BMW,X5,suv,2012
511,GASOLINE,5.0,4,4,1923733,Volkswagen,Golf GTI,car,2020
512,GASOLINE,5.0,9,7,15291499,Nissan,Altima,car,2017
513,GASOLINE,5.0,5,4,8598643,Mercedes-Benz,GLC-Class,suv,2018
514,GASOLINE,,0,0,13653919,Cadillac,CT6,car,2016
515,GASOLINE,5.0,1,1,8802840,Chevrolet,Silverado 1500,truck,2019
516,GASOLINE,,0,0,1037769,BMW,3 Series,car,2015
517,GASOLINE,5.0,90,77,3293037,Jeep,Wrangler JK,suv,2018
518,ELECTRIC,5.0,15,13,488430,Tesla,Model S,car,2015
519,GASOLINE,4.91,28,23,1646321,Audi,A4,car,2018
520,GASOLINE,,0,0,7588643,Audi,Q5,suv,2012
521,GASOLINE,5.0,30,27,1982296,Nissan,Maxima,car,2011
522,GASOLINE,5.0,22,17,8802840,Ford,Explorer,suv,2018
523,GASOLINE,,0,0,355284,BMW,3 Series,car,2011
524,GASOLINE,5.0,3,3,15671801,Nissan,Altima,car,2016
525,GASOLINE,5.0,16,16,622296,Nissan,Sentra,car,2019
526,GASOLINE,4.95,93,81,7067155,Nissan,Altima,car,2013
527,GASOLINE,5.0,16,15,986957,Infiniti,Q50,car,2014
528,GASOLINE,5.0,1,1,10351283,Polaris,Slingshot,car,2017
529,ELECTRIC,,0,0,4157605,BMW,i3,car,2017
530,GASOLINE,,0,0,15794998,Nissan,Maxima,car,2017
531,GASOLINE,5.0,10,9,2389074,Hyundai,Elantra,car,2020
532,GASOLINE,,0,0,15054143,Dodge,Challenger,car,2017
533,GASOLINE,5.0,8,7,3552703,Mazda,MX-5 Miata RF,car,2017
534,GASOLINE,5.0,3,1,5917679,Lexus,IS 250 C,car,2010
535,GASOLINE,5.0,1,1,15483437,Porsche,Cayman,car,2016
536,GASOLINE,5.0,33,31,9753421,Jeep,Wrangler,suv,2011
537,GASOLINE,5.0,25,21,12173865,Chevrolet,Spark,car,2020
538,GASOLINE,4.96,31,28,12173865,Chevrolet,Spark,car,2020
539,GASOLINE,5.0,4,4,8802840,Nissan,Altima,car,2019
540,GASOLINE,5.0,3,3,8802840,Toyota,Camry,car,2019
541,GASOLINE,4.87,125,95,1311189,Toyota,Camry,car,2012
542,GASOLINE,,0,0,241505,Ford,Explorer,suv,2018
543,GASOLINE,,0,0,7402919,Nissan,Sentra,car,2019
544,GASOLINE,4.75,8,8,241505,BMW,3 Series,car,2017
545,GASOLINE,5.0,5,4,13262048,Honda,Civic,car,2016
546,GASOLINE,,0,0,11156898,Ford,Explorer,suv,2016
547,GASOLINE,5.0,12,11,11286951,Mazda,3,car,2011
548,GASOLINE,4.5,2,2,13267358,Kia,Forte,car,2018
549,GASOLINE,4.93,34,30,9149566,Subaru,Impreza,car,2017
550,GASOLINE,5.0,1,1,5750564,smart,fortwo,car,2012
551,GASOLINE,4.75,29,24,10859695,FIAT,500,car,2013
552,GASOLINE,4.92,18,12,11453264,Kia,Optima,car,2019
553,GASOLINE,4.78,30,27,11453264,Kia,Optima,car,2019
554,GASOLINE,5.0,20,20,9775326,Maserati,Ghibli,car,2016
555,GASOLINE,,0,0,11638725,Chevrolet,Camaro,car,2015
556,HYBRID,5.0,1,1,15333428,Ford,Fusion,car,2014
557,GASOLINE,5.0,6,6,116705,Dodge,Grand Caravan,minivan,2013
558,GASOLINE,5.0,3,3,5411520,Audi,Q7,suv,2017
559,GASOLINE,5.0,2,2,3128743,BMW,3 Series,car,2011
560,GASOLINE,5.0,5,4,12152885,Mercedes-Benz,E-Class,car,2017
561,GASOLINE,5.0,17,15,11667592,Chevrolet,Cruze,car,2013
562,GASOLINE,5.0,3,3,10896084,Volvo,S60,car,2015
563,GASOLINE,5.0,120,109,5026593,Chevrolet,Camaro,car,2010
564,GASOLINE,5.0,1,1,1020997,Alfa Romeo,Stelvio,suv,2018
565,GASOLINE,,0,0,6193406,Toyota,4Runner,suv,2018
566,GASOLINE,5.0,17,14,5026593,Chevrolet,Silverado 1500,truck,2018
567,GASOLINE,5.0,9,8,775682,Polaris,Slingshot,car,2016
568,GASOLINE,5.0,17,14,2673946,Volkswagen,Jetta,car,2013
569,GASOLINE,4.91,63,57,4209094,Jeep,Wrangler,suv,2015
570,GASOLINE,5.0,20,14,2673946,Volkswagen,Jetta,car,2011
571,ELECTRIC,,0,0,1336641,Chevrolet,Bolt EV,car,2019
572,DIESEL,5.0,2,2,7155681,Mercedes-Benz,Sprinter,van,2015
573,GASOLINE,5.0,6,5,1000741,BMW,5 Series,car,2011
574,GASOLINE,4.67,3,3,1000741,Chevrolet,Malibu,car,2018
575,GASOLINE,4.86,25,22,1000741,Ford,Fusion,car,2015
576,GASOLINE,4.79,77,71,4209094,Toyota,Yaris,car,2007
577,GASOLINE,4.87,129,110,6064921,Toyota,Yaris,car,2014
578,GASOLINE,4.87,172,143,6064921,Honda,Accord,car,2015
579,GASOLINE,4.97,41,40,1569778,Ford,Mustang,car,2019
580,ELECTRIC,5.0,10,8,10466757,Tesla,Model S,car,2013
581,GASOLINE,5.0,17,16,11810576,Volvo,XC60,suv,2019
582,GASOLINE,,0,0,15759976,Ford,Ranger,truck,2019
583,ELECTRIC,5.0,42,38,7153832,Tesla,Model 3,car,2018
584,GASOLINE,5.0,3,2,1198055,BMW,X5,suv,2016
585,GASOLINE,5.0,2,2,8929132,Volkswagen,Jetta,car,2020
586,ELECTRIC,4.75,4,4,7352969,Tesla,Model 3,car,2018
587,ELECTRIC,5.0,15,14,7015940,Tesla,Model 3,car,2019
588,DIESEL,5.0,8,7,8929132,Volkswagen,Golf,car,2015
589,GASOLINE,5.0,51,46,3037663,Jeep,Wrangler,suv,2018
590,GASOLINE,5.0,3,3,2891250,Toyota,4Runner,suv,2020
591,DIESEL,,0,0,8929132,Volkswagen,Touareg,suv,2012
592,GASOLINE,4.98,47,43,6787135,Lexus,RX 350,suv,2017
593,GASOLINE,4.88,19,16,543986,Dodge,Challenger,car,2018
594,ELECTRIC,,0,0,15803098,Tesla,Model 3,car,2018
595,GASOLINE,5.0,36,33,575040,Ford,Mustang,car,2017
596,GASOLINE,5.0,5,4,11198009,BMW,X5 M,suv,2016
597,GASOLINE,4.88,9,8,15023488,Kia,Soul,car,2015
598,ELECTRIC,4.97,34,31,1338963,Tesla,Model 3,car,2018
599,GASOLINE,5.0,6,6,15244649,Mercedes-Benz,CLA-Class,car,2014
600,GASOLINE,5.0,38,35,7153832,Jeep,Grand Cherokee,suv,2018
601,GASOLINE,5.0,3,3,9540759,Mazda,3,car,2016
602,GASOLINE,,0,0,11406564,BMW,3 Series,car,2016
603,GASOLINE,5.0,10,7,15146686,Mitsubishi,Outlander,suv,2018
604,HYBRID,4.97,35,35,2282043,Toyota,Prius,car,2016
605,ELECTRIC,4.95,24,22,1459382,Tesla,Model 3,car,2020
606,DIESEL,5.0,10,10,10078940,Volkswagen,Passat,car,2014
607,,5.0,4,4,1822146,Land Rover,Range Rover Velar,suv,2019
608,GASOLINE,5.0,21,19,14252503,Chevrolet,Impala,car,2018
609,DIESEL,5.0,13,12,10078940,Volkswagen,Jetta,car,2014
610,GASOLINE,4.9,40,39,10308457,Hyundai,Sonata,car,2016
611,GASOLINE,5.0,24,21,3408997,BMW,3 Series Gran Turismo,car,2016
612,GASOLINE,5.0,60,54,3408997,Hyundai,Sonata,car,2016
613,GASOLINE,5.0,56,49,1338963,Chevrolet,Camaro,car,2017
614,GASOLINE,5.0,3,2,1446154,Toyota,Highlander,suv,2015
615,GASOLINE,5.0,4,3,1822146,Mercedes-benz,AMG GT,car,2019
616,GASOLINE,4.93,80,74,1446154,Chevrolet,Malibu,car,2017
617,GASOLINE,,0,0,9806299,Mercedes-Benz,E-Class,car,2012
618,GASOLINE,5.0,2,1,15671258,Toyota,RAV4,suv,2013
619,GASOLINE,5.0,3,3,2485411,Hyundai,Sonata,car,2015
620,GASOLINE,,0,0,2485411,Hyundai,Elantra GT,car,2014
621,GASOLINE,4.74,77,61,624447,Honda,Odyssey,minivan,2005
622,GASOLINE,5.0,13,13,12910433,Kia,Soul,car,2014
623,GASOLINE,4.9,11,10,1338963,Honda,Odyssey,minivan,2008
624,GASOLINE,5.0,6,5,1338963,Honda,Accord,car,2012
625,GASOLINE,4.89,43,38,1338963,Acura,TSX,car,2009
626,GASOLINE,4.92,29,24,1338963,Chevrolet,Cruze,car,2017
627,GASOLINE,4.84,36,31,493933,Toyota,Corolla,car,2017
628,GASOLINE,5.0,2,1,3400212,Honda,CR-V,suv,2012
629,GASOLINE,5.0,14,13,9052334,Mazda,3,car,2018
630,HYBRID,,0,0,2967895,Hyundai,Ioniq Plug-In Hybrid,car,2019
631,GASOLINE,4.76,52,42,5909229,Toyota,RAV4,suv,2010
632,GASOLINE,5.0,30,25,3400212,Mazda,3,car,2012
633,GASOLINE,4.82,89,74,624447,Nissan,Versa,car,2008
634,GASOLINE,4.82,108,90,624447,Toyota,Yaris,car,2007
635,GASOLINE,4.81,120,96,624447,Nissan,Altima,car,2006
636,GASOLINE,4.85,121,99,624447,Toyota,Corolla,car,2007
637,GASOLINE,5.0,28,25,1097902,Land Rover,Range Rover Sport,suv,2016
638,GASOLINE,5.0,37,28,9923251,Toyota,Camry Solara,car,2008
639,ELECTRIC,4.79,21,19,76559,Tesla,Model 3,car,2018
640,GASOLINE,5.0,23,19,11350367,Mercedes-benz,C-Class,car,2019
641,ELECTRIC,5.0,9,7,4226617,Tesla,Model S,car,2014
642,GASOLINE,4.44,10,9,2580292,Volkswagen,CC,car,2014
643,GASOLINE,,0,0,15767158,Nissan,Maxima,car,2012
644,GASOLINE,5.0,57,52,76559,Honda,Accord,car,2014
645,GASOLINE,4.88,18,16,5252641,Chevrolet,Camaro,car,2018
646,ELECTRIC,5.0,18,13,10447199,Tesla,Model 3,car,2019
647,GASOLINE,5.0,39,30,5252641,Jeep,Wrangler,suv,2018
648,GASOLINE,4.97,38,35,5252641,Jeep,Wrangler,suv,2016
649,GASOLINE,4.96,28,28,5252641,Infiniti,G37,car,2009
650,GASOLINE,5.0,26,20,5252641,Infiniti,G Sedan,car,2013
651,GASOLINE,,0,0,9149244,Mercedes-Benz,G-Class,suv,2017
652,GASOLINE,5.0,17,16,960324,Ford,Mustang,car,2018
653,ELECTRIC,5.0,11,10,579281,Chevrolet,Bolt EV,car,2017
654,HYBRID,5.0,28,26,10820853,Ford,Fusion Hybrid,car,2018
655,GASOLINE,5.0,17,16,10820853,Toyota,4Runner,suv,2017
656,ELECTRIC,4.57,17,14,1152983,Tesla,Model 3,car,2018
657,GASOLINE,5.0,1,1,14231396,BMW,6 Series,car,2017
658,GASOLINE,5.0,4,4,15273799,Buick,Enclave,suv,2014
659,GASOLINE,4.9,10,10,14461982,Volkswagen,Jetta,car,2013
660,GASOLINE,4.92,21,13,2774515,Land Rover,Range Rover Evoque,suv,2015
661,GASOLINE,5.0,43,41,2774515,Mercedes-Benz,C-Class,car,2016
662,HYBRID,4.98,57,50,2774515,Toyota,Camry Hybrid,car,2017
663,GASOLINE,5.0,16,16,2774515,Mercedes-Benz,E-Class,car,2017
664,GASOLINE,5.0,13,12,2774515,Mercedes-Benz,C-Class,car,2016
665,DIESEL,5.0,10,7,1152983,Mercedes-benz,Sprinter,van,2019
666,ELECTRIC,,0,0,606983,Tesla,Model X,suv,2017
667,DIESEL,5.0,9,4,2774515,Audi,Q7,suv,2010
668,GASOLINE,4.93,51,43,2774515,FIAT,500L,car,2014
669,GASOLINE,4.85,14,13,2774515,Audi,A3,car,2016
670,GASOLINE,4.58,31,26,10393755,Jeep,Compass,suv,2015
671,GASOLINE,4.97,46,38,2774515,FIAT,500,car,2015
672,GASOLINE,5.0,12,10,2774515,BMW,3 Series,car,2011
673,GASOLINE,5.0,18,16,2774515,Toyota,Camry,car,2014
674,GASOLINE,5.0,30,23,2774515,MINI,Cooper,car,2015
675,GASOLINE,4.95,43,41,2774515,Nissan,Altima,car,2014
676,GASOLINE,5.0,8,5,2774515,Honda,Accord,car,2009
677,GASOLINE,,0,0,9577322,Honda,Civic,car,2017
678,GASOLINE,4.94,38,32,2774515,Nissan,Sentra,car,2014
679,GASOLINE,5.0,9,8,4878601,Nissan,Armada,suv,2017
680,GASOLINE,5.0,1,1,5707658,Audi,allroad,car,2013
681,GASOLINE,4.38,11,8,10393755,MINI,Cooper,car,2009
682,GASOLINE,4.94,37,31,4175693,Lexus,RX 350,suv,2009
683,GASOLINE,5.0,6,5,5427718,Lincoln,Continental,car,2018
684,GASOLINE,5.0,21,21,14952815,Porsche,Panamera,car,2014
685,ELECTRIC,4.97,65,63,8422770,Tesla,Model X,suv,2017
686,ELECTRIC,5.0,44,42,8422770,Tesla,Model 3,car,2019
687,ELECTRIC,4.97,71,64,8422770,Tesla,Model 3,car,2018
688,GASOLINE,5.0,25,23,1828469,Porsche,Cayenne,suv,2013
689,ELECTRIC,5.0,4,4,11310544,Tesla,Model 3,car,2020
690,GASOLINE,5.0,4,2,14909622,Volkswagen,Golf GTI,car,2017
691,ELECTRIC,5.0,4,3,10255932,Tesla,Model S,car,2016
692,,5.0,6,5,8422770,Polaris,Slingshot,car,2020
693,GASOLINE,5.0,10,10,6975072,Chevrolet,Camaro,car,2010
694,GASOLINE,5.0,6,5,15035987,Cadillac,ATS,car,2016
695,GASOLINE,4.71,8,7,11259843,Chevrolet,Suburban,suv,2019
696,GASOLINE,5.0,12,10,297992,Mercedes-Benz,GLC-Class,suv,2018
697,GASOLINE,,0,0,10526010,Chevrolet,Express,van,2017
698,GASOLINE,5.0,19,16,297992,Mercedes-benz,C-Class,car,2019
699,GASOLINE,,1,0,9189775,Cadillac,XTS,car,2014
700,GASOLINE,5.0,1,1,11036010,Honda,Civic,car,2008
701,HYBRID,5.0,8,6,1092884,Lexus,ES 300h,car,2016
702,GASOLINE,4.95,51,42,3973373,Honda,Accord,car,2010
703,GASOLINE,4.92,31,26,1092884,Toyota,Sienna,minivan,2014
704,GASOLINE,4.91,59,46,1092884,Toyota,Tundra,truck,2014
705,GASOLINE,4.72,81,61,1497130,Honda,Odyssey,minivan,2018
706,GASOLINE,5.0,17,14,3973373,Nissan,Altima,car,2013
707,HYBRID,5.0,57,49,1497130,Toyota,Prius,car,2018
708,HYBRID,4.85,183,155,1092884,Toyota,Camry Hybrid,car,2014
709,GASOLINE,4.29,19,14,11446479,Kia,Rio,car,2009
710,ELECTRIC,,0,0,14608920,Tesla,Model 3,car,2019
711,GASOLINE,4.83,70,58,8437960,Honda,Civic,car,2016
712,GASOLINE,4.98,72,64,1993395,Toyota,4Runner,suv,2018
713,GASOLINE,4.7,34,27,11614798,Mazda,MX-5 Miata,car,2008
714,GASOLINE,5.0,4,3,15015038,Nissan,Sentra,car,2015
715,GASOLINE,5.0,19,16,14608920,Honda,Odyssey,minivan,2012
716,ELECTRIC,5.0,4,4,1629574,Tesla,Model S,car,2014
717,ELECTRIC,4.99,71,67,1993395,Tesla,Model 3,car,2017
718,GASOLINE,4.96,33,28,3434139,Jeep,Gladiator,truck,2020
719,GASOLINE,5.0,3,3,14624992,FIAT,124 Spider,car,2017
720,GASOLINE,5.0,7,7,818232,Aston Martin,V12 Vantage S,car,2015
721,GASOLINE,4.88,9,8,9206562,BMW,3 Series,car,2012
722,GASOLINE,5.0,12,10,3434139,Volkswagen,Atlas,suv,2019
723,ELECTRIC,4.92,70,66,2575297,Tesla,Model 3,car,2019
724,GASOLINE,5.0,8,7,7354038,Mercedes-Benz,C-Class,car,2015
725,ELECTRIC,5.0,47,38,9113917,Tesla,Model S,car,2014
726,GASOLINE,5.0,10,5,11614798,Ford,Fusion,car,2013
727,GASOLINE,5.0,5,4,14745363,Honda,Accord,car,2014
728,GASOLINE,5.0,4,3,7760472,Chevrolet,Corvette,car,2017
729,GASOLINE,5.0,5,5,14449699,BMW,X5,suv,2013
730,GASOLINE,4.9,42,42,3742034,BMW,M3,car,2011
731,GASOLINE,,0,0,2196702,Cadillac,Escalade,suv,2016
732,GASOLINE,5.0,7,6,12916077,Mercedes-Benz,CLS-Class,car,2013
733,GASOLINE,,3,0,3037725,Cadillac,Escalade,suv,2017
734,GASOLINE,5.0,1,1,367350,Subaru,Outback,suv,2017
735,GASOLINE,5.0,8,7,3037725,Jaguar,F-TYPE,car,2017
736,GASOLINE,,1,0,4451172,Jaguar,F-TYPE,car,2018
737,GASOLINE,5.0,25,22,10961166,Kia,Optima,car,2013
738,HYBRID,5.0,10,7,9113917,Ford,C-Max,car,2013
739,GASOLINE,5.0,34,31,8681715,Dodge,Charger,car,2018
740,GASOLINE,4.99,80,72,9113917,Nissan,Altima,car,2018
741,GASOLINE,5.0,20,18,818232,BMW,X5,suv,2016
742,GASOLINE,,0,0,14885602,Lexus,LX 570,suv,2016
743,GASOLINE,5.0,1,1,2196702,Mercedes-benz,GLE-Class,suv,2020
744,GASOLINE,4.8,5,5,7760472,Chevrolet,Silverado 2500HD,truck,2011
745,GASOLINE,5.0,1,1,12952974,GMC,Sierra 1500,truck,2015
746,GASOLINE,,0,0,14533875,BMW,5 Series,car,2013
747,GASOLINE,5.0,2,2,7760472,Honda,Odyssey,minivan,2020
748,GASOLINE,5.0,12,12,11552057,Dodge,Challenger,car,2019
749,GASOLINE,5.0,7,7,2983459,Kia,Optima,car,2018
750,GASOLINE,,0,0,2196702,GMC,Sierra 1500,truck,2016
751,DIESEL,5.0,5,5,3037725,Audi,A7,car,2016
752,GASOLINE,,0,0,15148882,Chevrolet,Silverado 1500,truck,2016
753,GASOLINE,5.0,2,2,7760472,Hyundai,Santa Fe,suv,2013
754,GASOLINE,4.95,106,96,21255,Dodge,Challenger,car,2018
755,GASOLINE,4.89,9,9,3037725,Polaris,Slingshot,car,2017
756,GASOLINE,5.0,10,8,10929956,BMW,X1,suv,2017
757,DIESEL,,0,0,1311366,BMW,3 Series,car,2011
758,GASOLINE,5.0,2,2,223058,Hyundai,Sonata,car,2012
759,GASOLINE,4.9,83,67,21255,GMC,Acadia,suv,2016
760,GASOLINE,5.0,19,15,9113917,Ford,Focus,car,2014
761,GASOLINE,4.69,14,13,10581294,FIAT,500,car,2013
762,GASOLINE,5.0,65,57,21255,Lexus,NX 200t,suv,2017
